date,open,high,low,close,volume
2026-06-25,279.89,280.02,274.63,275.97,559232.0
2026-06-26,274.69,279.5,274.17,278.18,571595.0
2026-06-29,281.34,285.79,278.25,285.59,657716.0
2026-06-30,285.91,291.44,285.58,290.62,374848.0
2026-07-01,288.58,290.23,286.91,287.81,520313.0
2026-07-02,287.9,289.62,281.07,283.39,368536.0
2026-07-06,285.96,288.55,285.37,287.78,168130.0
2026-07-07,284.56,285.105,281.21,283.82,291298.0
2026-07-08,281.66,285.18,280.65,284.81,397836.0
2026-07-09,286.86,288.96,284.71,288.65,212137.0
2026-07-10,287.93,290.56,286.69,290.48,444758.0
2026-07-13,287.58,287.82,284.18,284.67,250519.0
2026-07-14,287.85,289.34,285.65,288.76,351656.0
2026-07-15,289.87,290.2,286.0,289.53,215022.0
2026-07-16,287.05,287.56,282.48,283.83,234071.0
2026-07-17,277.28,282.23,275.15,279.45,320233.0
2026-07-20,281.96,283.62,279.27,279.42,251845.0
2026-07-21,283.22,284.435,281.815,284.18,393867.0
2026-07-22,282.07,284.87,281.925,283.09,1266869.0
2026-07-23,277.8,279.44,275.27,277.06,297098.0
2026-07-24,276.6,278.06,273.92,274.9,263654.0
2026-07-27,277.92,277.9701,271.08,273.42,266565.0
2026-07-28,270.9,272.76,267.72,271.73,402997.0
2026-07-29,270.77,272.72,265.52,265.58,382322.0
2026-07-30,270.36,274.25,269.7,274.05,637564.0
2026-07-31,276.45,277.825,271.67,276.38,430154.0
2026-08-03,276.08,283.0189,275.8286,282.13,220530.0
2026-08-04,285.47,291.63,285.39,290.51,405164.0
2026-08-05,292.73,294.15,289.45,289.62,493268.0
2026-08-06,288.31,290.97,287.71,288.89,403408.0
2026-08-07,291.02,291.52,289.16,290.98,193230.0
2026-08-10,290.82,291.78,289.32,289.79,340742.0
2026-08-11,291.46,291.46,287.66,288.29,332661.0
2026-08-12,291.76,291.76,289.92,290.14,1010633.0
2026-08-13,291.29,294.23,290.89,293.29,265402.0
2026-08-14,293.73,293.9,291.59,292.3,486574.0
